日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,G7336,苍南,CEH,上海虹桥,AOH,16:58,17:35,00:37,01940,00940,00580,--,--,--,--,--,00580
2024-08-15,G7336,苍南,CEH,上海虹桥,AOH,16:58,17:51,00:53,02420,01170,00730,--,--,--,--,--,00730
2024-08-15,D3292,龙岩,LYS,上海虹桥,AOH,16:59,17:57,00:58,--,00750,00470,--,--,--,--,--,00470
2024-08-15,D3292,龙岩,LYS,上海虹桥,AOH,16:59,18:18,01:19,--,01040,00650,--,--,--,--,--,00650
2024-08-15,G7192,黄山北,NYH,徐州东,UUH,17:02,17:54,00:52,02630,01290,00800,--,--,--,--,--,00800
2024-08-15,G7792,苍南,CEH,连云港,UIH,17:06,17:57,00:51,01760,00940,00580,--,--,--,--,--,00580
2024-08-15,G7792,苍南,CEH,连云港,UIH,17:06,18:14,01:08,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,D3292,龙岩,LYS,上海虹桥,AOH,17:11,17:57,00:46,--,00660,00410,--,--,--,--,--,00410
2024-08-15,D3292,龙岩,LYS,上海虹桥,AOH,17:11,18:18,01:07,--,00940,00590,--,--,--,--,--,00590
2024-08-15,G1322,贵阳北,KQW,上海虹桥,AOH,17:15,18:22,01:07,02190,01170,00730,--,--,--,--,--,--
2024-08-15,D3126,深圳北,IOQ,淮安东,HAU,17:17,18:44,01:27,--,01040,00650,--,--,--,--,--,00650
2024-08-15,G7520,宁波,NGH,南京,NJH,17:24,18:29,01:05,--,01400,00870,--,--,--,--,--,00870
2024-08-15,G8388,上海,SHH,上海虹桥,AOH,17:29,18:15,00:46,--,00900,00560,--,--,--,--,--,00560
2024-08-15,G8388,上海,SHH,上海虹桥,AOH,17:29,18:36,01:07,--,01290,00800,--,--,--,--,--,00800
2024-08-15,D3126,深圳北,IOQ,淮安东,HAU,17:34,18:44,01:10,--,00940,00590,--,--,--,--,--,00590
2024-08-15,G7590,宁波,NGH,徐州东,UUH,17:39,18:40,01:01,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G7310,丽水,USH,南京南,NKH,17:46,18:37,00:51,01760,00940,00580,--,--,--,--,--,00580
2024-08-15,G7310,丽水,USH,南京南,NKH,17:46,18:53,01:07,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G7584,宁波,NGH,徐州东,UUH,17:53,18:40,00:47,--,00820,00510,--,--,--,--,--,00510
2024-08-15,G7584,宁波,NGH,徐州东,UUH,17:53,19:13,01:20,--,01170,00730,--,--,--,--,--,00730
2024-08-15,K336,宁波,NGH,长春,CCT,17:55,20:02,02:07,--,--,--,--,01085,00705,--,00245,00245
2024-08-15,G7432,苍南,CEH,合肥南,ENH,17:55,19:08,01:13,02540,01350,00840,--,--,--,--,--,00840
2024-08-15,G1510,三明,SVS,南京南,NKH,18:01,19:00,00:59,02190,01170,00730,--,--,--,--,--,--
2024-08-15,G1362,长沙南,CWQ,上海虹桥,AOH,18:05,19:03,00:58,02190,01170,00730,--,--,--,--,--,--
2024-08-15,G7432,苍南,CEH,合肥南,ENH,18:09,19:08,00:59,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G2194,成都东,ICW,上海虹桥,AOH,18:09,19:28,01:19,02510,01340,00830,--,--,--,--,--,--
2024-08-15,C412,开化,KHU,上海南,SNH,18:20,20:10,01:50,--,00740,00470,--,--,--,--,--,00470
2024-08-15,G2194,成都东,ICW,上海虹桥,AOH,18:22,19:28,01:06,02190,01170,00730,--,--,--,--,--,--
2024-08-15,G1378,昆明南,KOM,常州北,ESH,18:28,19:20,00:52,02420,01170,00730,--,--,--,--,--,--
2024-08-15,G7550,苍南,CEH,连云港,UIH,18:30,19:50,01:20,02950,01460,00900,--,--,--,--,--,00900
2024-08-15,G7522,宁波,NGH,上海虹桥,AOH,18:32,19:25,00:53,01760,00940,00580,--,--,--,--,--,00580
2024-08-15,G7522,宁波,NGH,上海虹桥,AOH,18:32,19:53,01:21,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G100,香港西九龙,XJA,上海虹桥,AOH,18:38,19:25,00:47,02420,01170,00730,--,--,--,--,--,--
2024-08-15,G7550,苍南,CEH,连云港,UIH,18:43,19:50,01:07,02630,01290,00800,--,--,--,--,--,00800
2024-08-15,G1388,南昌西,NXG,上海虹桥,AOH,18:49,19:41,00:52,02190,01170,00730,--,--,--,--,--,--
2024-08-15,G1372,昆明南,KOM,上海虹桥,AOH,18:59,19:44,00:45,02190,01170,00730,--,--,--,--,--,--
2024-08-15,G7566,温州南,VRH,南京南,NKH,19:00,20:05,01:05,02510,01330,00820,--,--,--,--,--,00820
2024-08-15,D388,东莞南,DNA,上海虹桥,AOH,19:02,19:57,00:55,--,00940,00590,--,--,--,--,--,00590
2024-08-15,G7588,苍南,CEH,南京,NJH,19:05,20:02,00:57,--,01170,00730,--,--,--,--,--,00730
2024-08-15,G7312,黄山北,NYH,上海虹桥,AOH,19:09,20:08,00:59,02480,01330,00820,--,--,--,--,--,00820
2024-08-15,G7566,温州南,VRH,南京南,NKH,19:12,20:05,00:53,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,D3132,武平,WPS,上海虹桥,AOH,19:17,20:33,01:16,--,00940,00590,--,--,--,--,--,00590
2024-08-15,G7312,黄山北,NYH,上海虹桥,AOH,19:21,20:08,00:47,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G7562,宁波,NGH,南通,NUH,19:25,20:01,00:36,01760,00940,00580,--,--,--,--,--,00580
2024-08-15,G7562,宁波,NGH,南通,NUH,19:25,20:18,00:53,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,D2290,深圳北,IOQ,南通,NUH,19:26,20:38,01:12,--,01040,00650,--,--,--,--,--,00650
2024-08-15,G7314,黄山北,NYH,南京南,NKH,19:29,20:26,00:57,02420,01170,00730,--,--,--,--,--,00730
2024-08-15,G1654,厦门北,XKS,上海虹桥,AOH,19:34,20:21,00:47,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,D3206,厦门北,XKS,上海虹桥,AOH,19:36,20:30,00:54,--,00750,00470,--,--,--,--,--,00470
2024-08-15,D3206,厦门北,XKS,上海虹桥,AOH,19:36,20:52,01:16,--,01040,00650,--,--,--,--,--,00650
2024-08-15,D2290,深圳北,IOQ,南通,NUH,19:40,20:38,00:58,--,00940,00590,--,--,--,--,--,00590
2024-08-15,G1656,厦门北,XKS,上海虹桥,AOH,19:45,20:41,00:56,02190,01170,00730,--,--,--,--,--,--
2024-08-15,D3206,厦门北,XKS,上海虹桥,AOH,19:50,20:30,00:40,--,00660,00410,--,--,--,--,--,00410
2024-08-15,D3206,厦门北,XKS,上海虹桥,AOH,19:50,20:52,01:02,--,00940,00590,--,--,--,--,--,00590
2024-08-15,G1334,重庆西,CXW,上海虹桥,AOH,19:55,20:55,01:00,02190,01170,00730,--,--,--,--,--,--
2024-08-15,D2282,深圳北,IOQ,南京南,NKH,20:00,20:57,00:57,--,00660,00410,--,--,--,--,--,00410
