日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,G7022,上海,SHH,南京,NJH,17:00,17:25,00:25,01340,00680,00420,--,--,--,--,--,00420
2024-08-15,G7144,上海虹桥,AOH,合肥南,ENH,17:05,17:40,00:35,01220,00620,00380,--,--,--,--,--,00380
2024-08-15,G7118,上海虹桥,AOH,南京,NJH,17:11,17:42,00:31,--,00540,00340,--,--,--,--,--,00340
2024-08-15,G7118,上海虹桥,AOH,南京,NJH,17:11,17:54,00:43,--,00690,00430,--,--,--,--,--,00430
2024-08-15,G156,上海虹桥,AOH,北京南,VNP,17:16,17:39,00:23,01180,00590,00360,--,--,--,--,--,--
2024-08-15,G8258,上海,SHH,连云港,UIH,17:19,17:50,00:31,--,00650,00410,--,--,--,--,--,00410
2024-08-15,G8258,上海,SHH,连云港,UIH,17:19,18:02,00:43,--,00740,00460,--,--,--,--,--,00460
2024-08-15,G158,杭州东,HGH,北京南,VNP,17:20,17:43,00:23,01180,00560,00340,--,--,--,--,--,--
2024-08-15,G7056,上海,SHH,南京,NJH,17:24,18:13,00:49,--,00620,00380,--,--,--,--,--,00380
2024-08-15,G270,上海虹桥,AOH,天津西,TXP,17:28,17:51,00:23,01260,00620,00380,--,--,--,--,--,--
2024-08-15,G7206,上海虹桥,AOH,黄山北,NYH,17:31,17:57,00:26,--,00680,00420,--,--,--,--,--,00420
2024-08-15,G160,上海虹桥,AOH,北京南,VNP,17:41,18:04,00:23,01180,00590,00360,--,--,--,--,--,--
2024-08-15,G7292,上海,SHH,淮北,HRH,17:43,18:14,00:31,01310,00690,00420,--,--,--,--,--,00420
2024-08-15,G162,上海虹桥,AOH,北京南,VNP,17:46,18:09,00:23,01180,00590,00360,--,--,--,--,--,--
2024-08-15,D3136,赣州,GZG,南京南,NKH,17:46,18:27,00:41,--,00440,00270,--,--,--,--,--,00270
2024-08-15,D3136,赣州,GZG,南京南,NKH,17:46,18:44,00:58,--,00500,00310,--,--,--,--,--,00310
2024-08-15,D3014,上海虹桥,AOH,汉口,HKN,17:52,18:20,00:28,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G7792,苍南,CEH,连云港,UIH,17:59,18:59,01:00,01690,00880,00530,--,--,--,--,--,00530
2024-08-15,G7024,上海,SHH,南京,NJH,18:00,18:25,00:25,--,00680,00420,--,--,--,--,--,00420
