日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,D3071,重庆北,CUW,上海虹桥,AOH,17:47,18:25,00:38,--,00500,00310,--,--,--,--,--,00310
2024-08-15,D955,重庆北,CUW,上海,SHH,17:52,18:25,00:33,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G1817,银川,YIJ,上海虹桥,AOH,17:54,18:17,00:23,01450,00690,00430,--,--,--,--,--,--
2024-08-15,G7243,合肥南,ENH,上海,SHH,17:57,18:36,00:39,--,00620,00380,--,--,--,--,--,00380
2024-08-15,G135,北京南,VNP,上海虹桥,AOH,17:58,18:21,00:23,01340,00670,00410,--,--,--,--,--,--
2024-08-15,G1821,南阳东,NOF,上海虹桥,AOH,18:02,18:26,00:24,01340,00670,00410,--,--,--,--,--,--
2024-08-15,G7243,合肥南,ENH,上海,SHH,18:06,18:36,00:30,--,00540,00340,--,--,--,--,--,00340
2024-08-15,G7535,扬州东,YDU,温州南,VRH,18:08,18:44,00:36,01470,00740,00460,--,--,--,--,--,00460
2024-08-15,G15,北京南,VNP,上海虹桥,AOH,18:10,18:33,00:23,01560,00710,00450,--,--,--,--,--,--
2024-08-15,G7021,南京,NJH,上海,SHH,18:14,18:40,00:26,01340,00680,00420,--,--,--,--,--,00420
2024-08-15,G1825,郑州东,ZAF,上海虹桥,AOH,18:18,18:42,00:24,01560,00710,00450,--,--,--,--,--,--
2024-08-15,G7239,六安,UAH,上海,SHH,18:19,18:51,00:32,01470,00680,00420,--,--,--,--,--,00420
2024-08-15,G8255,连云港,UIH,上海,SHH,18:24,19:00,00:36,01340,00680,00420,--,--,--,--,--,00420
2024-08-15,G1227,沈阳北,SBT,苍南,CEH,18:25,18:48,00:23,01450,00690,00430,--,--,--,--,--,--
2024-08-15,G7121,南京,NJH,上海虹桥,AOH,18:31,18:57,00:26,--,00620,00380,--,--,--,--,--,00380
2024-08-15,G137,北京南,VNP,上海虹桥,AOH,18:33,18:56,00:23,01340,00670,00410,--,--,--,--,--,--
2024-08-15,G7267,淮南南,HNU,上海,SHH,18:36,19:11,00:35,--,00680,00420,--,--,--,--,--,00420
2024-08-15,D2211,重庆北,CUW,上海虹桥,AOH,18:41,19:20,00:39,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G1923,西安北,EAY,上海虹桥,AOH,18:45,19:10,00:25,01340,00670,00430,--,--,--,--,--,--
2024-08-15,G2615,郑州东,ZAF,上海,SHH,18:47,19:11,00:24,01260,00640,00400,--,--,--,--,--,--
2024-08-15,G2615,郑州东,ZAF,上海,SHH,18:47,19:20,00:33,01340,00680,00420,--,--,--,--,--,--
2024-08-15,G1251,大连北,DFT,上海虹桥,AOH,18:51,19:15,00:24,01450,00670,00410,--,--,--,--,--,--
2024-08-15,G7491,太湖南,TAU,衢州,QEH,18:52,19:28,00:36,01340,00680,00420,--,--,--,--,--,00420
2024-08-15,G7083,黄山西,HWU,上海,SHH,18:57,19:25,00:28,--,00680,00420,--,--,--,--,--,00420
2024-08-15,G8257,连云港,UIH,上海,SHH,19:02,19:37,00:35,--,00620,00380,--,--,--,--,--,00380
2024-08-15,G3123,武汉,WHN,上海虹桥,AOH,19:07,19:47,00:40,--,00680,00420,--,--,--,--,--,--
2024-08-15,G7023,南京,NJH,上海,SHH,19:14,19:41,00:27,01340,00620,00380,--,--,--,--,--,00380
2024-08-15,G7247,合肥南,ENH,上海,SHH,19:19,19:51,00:32,01260,00580,00360,--,--,--,--,--,00360
2024-08-15,G7247,合肥南,ENH,上海,SHH,19:19,20:07,00:48,01340,00620,00380,--,--,--,--,--,00380
2024-08-15,G1771,长沙南,CWQ,上海虹桥,AOH,19:24,19:48,00:24,01180,00620,00380,--,--,--,--,--,--
2024-08-15,G7235,六安,UAH,上海,SHH,19:25,19:50,00:25,--,00680,00420,--,--,--,--,--,00420
2024-08-15,G7247,合肥南,ENH,上海,SHH,19:31,19:51,00:20,01100,00510,00320,--,--,--,--,--,00320
2024-08-15,G7247,合肥南,ENH,上海,SHH,19:31,20:07,00:36,01180,00540,00340,--,--,--,--,--,00340
2024-08-15,G8289,宿迁,SQU,上海,SHH,19:32,19:59,00:27,--,00680,00420,--,--,--,--,--,00420
2024-08-15,G1475,成都东,ICW,上海虹桥,AOH,19:37,20:01,00:24,01340,00670,00410,--,--,--,--,--,--
2024-08-15,G7065,南京,NJH,上海,SHH,19:37,20:06,00:29,01150,00580,00360,--,--,--,--,--,00360
2024-08-15,G7065,南京,NJH,上海,SHH,19:37,20:14,00:37,01220,00620,00380,--,--,--,--,--,00380
2024-08-15,G3163,兰州西,LAJ,上海虹桥,AOH,19:42,20:15,00:33,01340,00680,00420,--,--,--,--,--,--
2024-08-15,G143,北京南,VNP,上海虹桥,AOH,19:43,20:07,00:24,01340,00670,00410,--,--,--,--,--,--
2024-08-15,G8301,徐州东,UUH,上海虹桥,AOH,19:47,20:27,00:40,--,00680,00420,--,--,--,--,--,00420
2024-08-15,D951,成都东,ICW,上海,SHH,19:52,20:21,00:29,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G1467,南昌西,NXG,上海,SHH,19:57,20:30,00:33,01340,00680,00420,--,--,--,--,--,--
2024-08-15,G1213,长春西,CRT,上海虹桥,AOH,19:59,20:23,00:24,--,00670,00410,--,--,--,--,--,--
2024-08-15,G7123,南京,NJH,上海虹桥,AOH,20:02,20:39,00:37,--,00620,00380,--,--,--,--,--,00380
2024-08-15,G8269,淮北,HRH,上海,SHH,20:08,20:44,00:36,--,00620,00380,--,--,--,--,--,00380
2024-08-15,G7763,淮北,HRH,上海虹桥,AOH,20:09,20:39,00:30,01260,00650,00390,--,--,--,--,--,00390
2024-08-15,G7025,南京,NJH,上海,SHH,20:15,20:40,00:25,01340,00620,00380,--,--,--,--,--,00380
2024-08-15,G147,北京南,VNP,上海虹桥,AOH,20:18,20:43,00:25,01260,00650,00390,--,--,--,--,--,--
2024-08-15,G8267,淮安东,HAU,上海,SHH,20:20,20:52,00:32,01220,00620,00380,--,--,--,--,--,00380
2024-08-15,G7783,宣城,ECH,上海,SHH,20:25,20:59,00:34,--,00620,00380,--,--,--,--,--,00380
2024-08-15,G585,长沙南,CWQ,上海虹桥,AOH,20:30,21:00,00:30,01260,00620,00380,--,--,--,--,--,--
2024-08-15,G7783,宣城,ECH,上海,SHH,20:34,20:59,00:25,--,00540,00340,--,--,--,--,--,00340
2024-08-15,D2905,青岛北,QHK,上海,SHH,20:35,21:04,00:29,--,00500,00310,--,--,--,--,--,00310
2024-08-15,D3067,汉口,HKN,上海虹桥,AOH,20:40,21:14,00:34,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G225,青岛北,QHK,上海,SHH,20:43,21:11,00:28,01450,00740,00440,--,--,--,--,--,--
2024-08-15,D3055,成都东,ICW,上海,SHH,20:45,21:18,00:33,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G149,北京南,VNP,上海虹桥,AOH,20:47,21:10,00:23,01340,00670,00410,--,--,--,--,--,--
2024-08-15,D3021,汉口,HKN,上海虹桥,AOH,20:50,21:24,00:34,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G1951,运城北,ABV,嘉兴南,EPH,20:51,21:14,00:23,01260,00650,00380,--,--,--,--,--,--
2024-08-15,G1985,郑州东,ZAF,上海虹桥,AOH,21:00,21:40,00:40,01470,00680,00420,--,--,--,--,--,--
2024-08-15,G1969,兰州西,LAJ,上海虹桥,AOH,21:08,21:32,00:24,01260,00650,00390,--,--,--,--,--,--
2024-08-15,G1985,郑州东,ZAF,上海虹桥,AOH,21:09,21:40,00:31,01290,00600,00380,--,--,--,--,--,--
2024-08-15,K1505,周口,ZKN,上海,SHH,21:15,22:22,01:07,--,--,--,--,00905,00605,--,00145,00145
2024-08-15,G7027,南京,NJH,上海,SHH,21:20,21:42,00:22,--,00580,00360,--,--,--,--,--,00360
2024-08-15,G7027,南京,NJH,上海,SHH,21:20,21:54,00:34,--,00620,00380,--,--,--,--,--,00380
2024-08-15,D3059,汉口,HKN,嘉兴南,EPH,21:20,22:10,00:50,--,00560,00350,--,--,--,--,--,00350
2024-08-15,K8365,亳州,BZH,上海,SHH,21:22,22:28,01:06,--,--,--,--,00905,--,--,00145,00145
2024-08-15,G7217,安庆,AQH,上海,SHH,21:25,21:59,00:34,--,00620,00380,--,--,--,--,--,00380
2024-08-15,D3059,汉口,HKN,嘉兴南,EPH,21:30,22:10,00:40,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G1203,哈尔滨西,VAB,上海虹桥,AOH,21:31,21:55,00:24,01340,00670,00390,--,--,--,--,--,--
2024-08-15,G151,北京南,VNP,嘉兴南,EPH,21:37,22:12,00:35,01260,00650,00390,--,--,--,--,--,--
2024-08-15,D635,成都东,ICW,上海虹桥,AOH,21:37,22:15,00:38,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G8261,连云港,UIH,上海,SHH,21:42,22:16,00:34,--,00560,00350,--,--,--,--,--,00350
2024-08-15,G377,石家庄,SJP,上海虹桥,AOH,21:44,22:07,00:23,01260,00650,00390,--,--,--,--,--,--
2024-08-15,D351,成都东,ICW,上海虹桥,AOH,21:47,22:21,00:34,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G3179,兰州西,LAJ,上海虹桥,AOH,21:48,22:18,00:30,01260,00620,00380,--,--,--,--,--,--
2024-08-15,G3175,西宁,XNO,上海虹桥,AOH,21:53,22:26,00:33,01220,00620,00380,--,--,--,--,--,--
2024-08-15,G7069,南京,NJH,上海,SHH,21:58,22:31,00:33,--,00560,00350,--,--,--,--,--,00350
2024-08-15,D2927,威海,WKK,上海,SHH,22:04,22:38,00:34,--,00500,00310,--,--,--,--,--,00310
2024-08-15,G7091,池州,IYH,上海,SHH,22:09,22:48,00:39,--,00560,00350,--,--,--,--,--,00350
2024-08-15,G3229,十堰东,OUN,上海虹桥,AOH,22:14,22:42,00:28,01220,00620,00380,--,--,--,--,--,--
2024-08-15,G8293,盐城,AFH,上海,SHH,22:20,22:53,00:33,01220,00490,00300,--,--,--,--,--,00300
2024-08-15,G1235,吉林,JLL,上海虹桥,AOH,22:29,22:53,00:24,--,00650,00390,--,--,--,--,--,--
2024-08-15,G2783,深圳北,IOQ,上海,SHH,22:32,22:59,00:27,01220,00560,00350,--,--,--,--,--,--
2024-08-15,G25,北京南,VNP,上海虹桥,AOH,22:34,22:58,00:24,01560,00690,00430,--,--,--,--,--,--
2024-08-15,G7163,亳州南,BNU,上海虹桥,AOH,22:37,23:03,00:26,01220,00560,00350,--,--,--,--,--,00350
2024-08-15,G1947,焦作,JOF,上海虹桥,AOH,22:41,23:05,00:24,01180,00620,00380,--,--,--,--,--,--
2024-08-15,G157,北京南,VNP,上海虹桥,AOH,22:49,23:13,00:24,01260,00620,00380,--,--,--,--,--,--
2024-08-15,G7167,亳州南,BNU,上海虹桥,AOH,22:56,23:22,00:26,01220,00560,00350,--,--,--,--,--,00350
