日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,G7347,上海虹桥,AOH,苍南,CEH,14:24,15:24,01:00,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G7301,上海,SHH,黄山北,NYH,14:27,15:51,01:24,02650,01410,00890,--,--,--,--,--,00890
2024-08-15,C495,上海南,SNH,庆元,QYU,14:33,16:19,01:46,--,00770,00480,--,--,--,--,--,00480
2024-08-15,G1635,上海虹桥,AOH,平潭,PIS,14:34,15:34,01:00,02190,01170,00730,--,--,--,--,--,--
2024-08-15,K575,上海南,SNH,永州,AOQ,14:38,16:19,01:41,--,--,--,--,01085,00705,--,00245,00245
2024-08-15,G7583,连云港,UIH,宁波,NGH,14:39,15:39,01:00,--,01400,00870,--,--,--,--,--,00870
2024-08-15,G7347,上海虹桥,AOH,苍南,CEH,14:40,15:24,00:44,01760,00940,00580,--,--,--,--,--,00580
2024-08-15,K71,上海南,SNH,重庆北,CUW,14:44,16:47,02:03,--,--,--,--,01085,00705,--,00245,00245
2024-08-15,D381,上海虹桥,AOH,莆田,PTS,14:45,16:07,01:22,--,00940,00590,--,--,--,--,--,00590
2024-08-15,G115,北京南,VNP,杭州东,HGH,14:51,15:47,00:56,02190,01170,00730,--,--,--,--,--,--
2024-08-15,G7517,上海虹桥,AOH,宁波,NGH,14:55,15:44,00:49,02420,01170,00730,--,--,--,--,--,00730
2024-08-15,K253,上海南,SNH,荆门,JMN,14:58,17:53,02:55,--,--,--,--,01135,00745,--,00285,00285
2024-08-15,G7301,上海,SHH,黄山北,NYH,14:58,15:51,00:53,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,D3101,上海虹桥,AOH,福州,FZS,15:03,16:13,01:10,--,00940,00590,--,--,--,--,--,00590
2024-08-15,K111,上海南,SNH,贵阳,GIW,15:06,17:32,02:26,--,--,--,--,01135,00745,--,00285,00285
2024-08-15,G1357,上海虹桥,AOH,永州,AOQ,15:08,15:55,00:47,02420,01170,00730,--,--,--,--,--,--
2024-08-15,G1637,上海虹桥,AOH,厦门北,XKS,15:11,16:17,01:06,02190,01170,00730,--,--,--,--,--,--
2024-08-15,G7337,上海虹桥,AOH,苍南,CEH,15:22,16:25,01:03,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,D3101,上海虹桥,AOH,福州,FZS,15:26,16:13,00:47,--,00660,00410,--,--,--,--,--,00410
2024-08-15,G1637,上海虹桥,AOH,厦门北,XKS,15:27,16:17,00:50,01760,00940,00580,--,--,--,--,--,--
2024-08-15,G1359,上海虹桥,AOH,长沙南,CWQ,15:30,16:32,01:02,02190,01170,00730,--,--,--,--,--,--
2024-08-15,K253,上海南,SNH,荆门,JMN,15:35,17:53,02:18,--,--,--,--,01085,00705,--,00245,00245
2024-08-15,G819,上海虹桥,AOH,广州南,IZQ,15:36,16:21,00:45,02420,01170,00730,--,--,--,--,--,--
2024-08-15,G7519,上海虹桥,AOH,宁波,NGH,15:47,16:52,01:05,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,D3103,上海虹桥,AOH,福州南,FYS,15:50,16:56,01:06,--,00940,00590,--,--,--,--,--,00590
2024-08-15,G1359,上海虹桥,AOH,长沙南,CWQ,15:53,16:32,00:39,01530,00820,00510,--,--,--,--,--,--
2024-08-15,G7545,上海虹桥,AOH,瑞安,RAH,15:56,16:41,00:45,02420,01290,00800,--,--,--,--,--,00800
2024-08-15,G7365,上海虹桥,AOH,江山,JUH,16:07,17:03,00:56,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,D3103,上海虹桥,AOH,福州南,FYS,16:10,16:56,00:46,--,00760,00470,--,--,--,--,--,00470
2024-08-15,G7571,淮南南,HNU,平阳,ARH,16:11,17:11,01:00,--,01400,00870,--,--,--,--,--,00870
2024-08-15,G7321,上海虹桥,AOH,温州南,VRH,16:17,17:16,00:59,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G7303,上海虹桥,AOH,黄山北,NYH,16:21,17:31,01:10,--,01170,00730,--,--,--,--,--,00730
2024-08-15,G1583,无锡东,WGH,南昌,NCG,16:32,17:27,00:55,02420,01170,00730,--,--,--,--,--,--
2024-08-15,K4373,上海南,SNH,石门县北,VFQ,16:35,18:37,02:02,--,--,--,--,01135,00745,--,00285,00285
2024-08-15,G1361,上海虹桥,AOH,长沙南,CWQ,16:37,17:36,00:59,02190,01170,00730,--,--,--,--,--,--
2024-08-15,G7521,上海虹桥,AOH,温州南,VRH,16:40,17:49,01:09,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G7303,上海虹桥,AOH,黄山北,NYH,16:41,17:31,00:50,--,00820,00510,--,--,--,--,--,00510
2024-08-15,G7533,上海虹桥,AOH,温岭,VHH,16:53,17:45,00:52,02420,01290,00800,--,--,--,--,--,00800
2024-08-15,K511,上海南,SNH,海口,VUQ,16:55,19:41,02:46,--,--,--,--,01135,00745,--,00285,00285
2024-08-15,G7521,上海虹桥,AOH,温州南,VRH,16:56,17:49,00:53,01760,00940,00580,--,--,--,--,--,00580
2024-08-15,G1385,上海虹桥,AOH,赣州西,GOG,16:59,17:58,00:59,02420,01170,00730,--,--,--,--,--,--
2024-08-15,G7579,扬州,YLH,黄山北,NYH,17:03,18:05,01:02,02190,01170,00730,--,--,--,--,--,00730
2024-08-15,G1363,上海虹桥,AOH,长沙南,CWQ,17:09,18:18,01:09,--,01170,00730,--,--,--,--,--,--
2024-08-15,G7585,赣榆,GYU,温州南,VRH,17:14,18:14,01:00,--,01400,00870,--,--,--,--,--,00870
