日期,车次,起点站,起点站代号,终点站,终点站代号,开始时,结束时,持续时间,商务座,一等座,二等座,高级软卧,软卧,硬卧,软座,硬座,无座
2024-08-15,C7004,深圳,SZQ,广州东,GGQ,11:16,12:39,01:23,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G2976,深圳北,IOQ,大理,DKM,11:20,11:49,00:29,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,C8064,深圳,SZQ,广州白云,GBA,11:21,13:02,01:41,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8064,深圳,SZQ,广州白云,GBA,11:21,13:15,01:54,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8064,深圳,SZQ,广州白云,GBA,11:21,12:28,01:07,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C8064,深圳,SZQ,广州白云,GBA,11:21,12:48,01:27,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6172,汕头,OTQ,岳阳东,YIQ,11:25,11:54,00:29,01995,00995,00745,--,--,--,--,--,--
2024-08-15,G6584,香港西九龙,XJA,广州南,IZQ,11:31,12:00,00:29,--,00995,00745,--,--,--,--,--,--
2024-08-15,G876,深圳北,IOQ,武汉,WHN,11:36,12:05,00:29,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G6546,香港西九龙,XJA,广州东,GGQ,11:36,13:05,01:29,--,01090,00870,--,--,--,--,--,--
2024-08-15,C8048,深圳,SZQ,广州白云,GBA,11:38,13:25,01:47,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8048,深圳,SZQ,广州白云,GBA,11:38,12:38,01:00,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C8048,深圳,SZQ,广州白云,GBA,11:38,12:58,01:20,--,00995,00795,--,--,--,--,--,00795
2024-08-15,C8048,深圳,SZQ,广州白云,GBA,11:38,13:12,01:34,--,00995,00795,--,--,--,--,--,00795
2024-08-15,K356,深圳东,BJQ,重庆北,CUW,11:38,13:16,01:38,--,--,--,--,00865,00695,--,00235,00235
2024-08-15,G80,香港西九龙,XJA,北京西,BXP,11:41,12:10,00:29,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C7038,深圳,SZQ,广州东,GGQ,11:43,13:13,01:30,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G2904,深圳北,IOQ,桂林北,GBZ,11:46,12:15,00:29,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G6212,深圳北,IOQ,肇庆东,FCQ,11:51,12:27,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,K932,深圳东,BJQ,襄阳,XFN,11:52,13:30,01:38,--,--,--,--,00865,00695,--,00235,00235
2024-08-15,G1006,深圳北,IOQ,武汉,WHN,11:56,12:32,00:36,01995,00995,00745,--,--,--,--,--,00745
2024-08-15,G6088,潮汕,CBQ,湛江西,ZWQ,12:01,12:37,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,C7066,深圳,SZQ,广州东,GGQ,12:03,13:15,01:12,--,00730,00640,--,--,--,--,--,00640
2024-08-15,C7066,深圳,SZQ,广州东,GGQ,12:03,13:36,01:33,--,00995,00795,--,--,--,--,--,00795
2024-08-15,G6568,香港西九龙,XJA,广州东,GGQ,12:04,13:22,01:18,--,01090,00870,--,--,--,--,--,--
2024-08-15,G1176,汕头,OTQ,武汉,WHN,12:07,12:43,00:36,01995,00995,00745,--,--,--,--,--,--
2024-08-15,G1176,汕头,OTQ,武汉,WHN,12:07,13:04,00:57,02675,01335,00965,--,--,--,--,--,--
